question_id,system,rater,rater_profession,domain,score
12,ChatICU,R5,pharmacist,Relevance,5
12,ChatICU,R5,pharmacist,Safety,0
12,ChatICU,R5,pharmacist,Trust,4
12,ChatICU,R6,nurse,Accuracy,4
12,ChatICU,R6,nurse,Clarity,4
12,ChatICU,R6,nurse,Comparison,4
12,ChatICU,R6,nurse,Confidence,4
12,ChatICU,R6,nurse,Relevance,4
12,ChatICU,R6,nurse,Safety,1
12,ChatICU,R6,nurse,Trust,4
12,ChatICU,R7,pharmacist,Accuracy,5
12,ChatICU,R7,pharmacist,Clarity,5
12,ChatICU,R7,pharmacist,Comparison,4
12,ChatICU,R7,pharmacist,Confidence,5
12,ChatICU,R7,pharmacist,Relevance,5
12,ChatICU,R7,pharmacist,Safety,1
12,ChatICU,R7,pharmacist,Trust,5
12,ChatICU,R8,physician,Accuracy,4
12,ChatICU,R8,physician,Clarity,5
12,ChatICU,R8,physician,Comparison,3
12,ChatICU,R8,physician,Confidence,5
12,ChatICU,R8,physician,Relevance,5
12,ChatICU,R8,physician,Safety,1
12,ChatICU,R8,physician,Trust,4
12,OpenEvidence,R1,physician,Accuracy,2
12,OpenEvidence,R1,physician,Clarity,4
12,OpenEvidence,R1,physician,Comparison,2
12,OpenEvidence,R1,physician,Confidence,4
12,OpenEvidence,R1,physician,Relevance,3
12,OpenEvidence,R1,physician,Safety,0
12,OpenEvidence,R1,physician,Trust,2
12,OpenEvidence,R2,nurse,Accuracy,2
12,OpenEvidence,R2,nurse,Clarity,2
12,OpenEvidence,R2,nurse,Comparison,2
12,OpenEvidence,R2,nurse,Confidence,2
12,OpenEvidence,R2,nurse,Relevance,2
12,OpenEvidence,R2,nurse,Safety,0
12,OpenEvidence,R2,nurse,Trust,2
12,OpenEvidence,R3,pharmacist,Accuracy,2
12,OpenEvidence,R3,pharmacist,Clarity,2
12,OpenEvidence,R3,pharmacist,Comparison,2
12,OpenEvidence,R3,pharmacist,Confidence,2
12,OpenEvidence,R3,pharmacist,Relevance,2
12,OpenEvidence,R3,pharmacist,Safety,1
12,OpenEvidence,R3,pharmacist,Trust,2
12,OpenEvidence,R4,pharmacist,Accuracy,2
12,OpenEvidence,R4,pharmacist,Clarity,4
12,OpenEvidence,R4,pharmacist,Comparison,2
12,OpenEvidence,R4,pharmacist,Confidence,3
12,OpenEvidence,R4,pharmacist,Relevance,3
12,OpenEvidence,R4,pharmacist,Safety,0
12,OpenEvidence,R4,pharmacist,Trust,2
12,OpenEvidence,R5,pharmacist,Accuracy,3
12,OpenEvidence,R5,pharmacist,Clarity,5
12,OpenEvidence,R5,pharmacist,Comparison,2
12,OpenEvidence,R5,pharmacist,Confidence,4
12,OpenEvidence,R5,pharmacist,Relevance,4
12,OpenEvidence,R5,pharmacist,Safety,0
12,OpenEvidence,R5,pharmacist,Trust,3
12,OpenEvidence,R6,nurse,Accuracy,4
12,OpenEvidence,R6,nurse,Clarity,3
12,OpenEvidence,R6,nurse,Comparison,3
12,OpenEvidence,R6,nurse,Confidence,4
12,OpenEvidence,R6,nurse,Relevance,3
12,OpenEvidence,R6,nurse,Safety,0
12,OpenEvidence,R6,nurse,Trust,3
12,OpenEvidence,R7,pharmacist,Accuracy,5
12,OpenEvidence,R7,pharmacist,Clarity,5
12,OpenEvidence,R7,pharmacist,Comparison,4
12,OpenEvidence,R7,pharmacist,Confidence,5
12,OpenEvidence,R7,pharmacist,Relevance,5
12,OpenEvidence,R7,pharmacist,Safety,1
12,OpenEvidence,R7,pharmacist,Trust,5
12,OpenEvidence,R8,physician,Accuracy,5
12,OpenEvidence,R8,physician,Clarity,5
12,OpenEvidence,R8,physician,Comparison,4
12,OpenEvidence,R8,physician,Confidence,5
12,OpenEvidence,R8,physician,Relevance,5
12,OpenEvidence,R8,physician,Safety,1
12,OpenEvidence,R8,physician,Trust,5
13,ChatGPT,R1,physician,Accuracy,5
13,ChatGPT,R1,physician,Clarity,5
13,ChatGPT,R1,physician,Comparison,4
13,ChatGPT,R1,physician,Confidence,4
13,ChatGPT,R1,physician,Relevance,5
13,ChatGPT,R1,physician,Safety,1
13,ChatGPT,R1,physician,Trust,5
13,ChatGPT,R2,nurse,Accuracy,4
13,ChatGPT,R2,nurse,Clarity,4
13,ChatGPT,R2,nurse,Comparison,4
13,ChatGPT,R2,nurse,Confidence,4
13,ChatGPT,R2,nurse,Relevance,4
13,ChatGPT,R2,nurse,Safety,1
13,ChatGPT,R2,nurse,Trust,4
13,ChatGPT,R3,pharmacist,Accuracy,4
13,ChatGPT,R3,pharmacist,Clarity,4
13,ChatGPT,R3,pharmacist,Comparison,4
13,ChatGPT,R3,pharmacist,Confidence,3
13,ChatGPT,R3,pharmacist,Relevance,4
13,ChatGPT,R3,pharmacist,Safety,1
13,ChatGPT,R3,pharmacist,Trust,4
13,ChatGPT,R4,pharmacist,Accuracy,5
13,ChatGPT,R4,pharmacist,Clarity,5
13,ChatGPT,R4,pharmacist,Comparison,4
13,ChatGPT,R4,pharmacist,Confidence,4
13,ChatGPT,R4,pharmacist,Relevance,5
13,ChatGPT,R4,pharmacist,Safety,1
13,ChatGPT,R4,pharmacist,Trust,5
13,ChatGPT,R5,pharmacist,Accuracy,5
13,ChatGPT,R5,pharmacist,Clarity,5
13,ChatGPT,R5,pharmacist,Comparison,3
13,ChatGPT,R5,pharmacist,Confidence,5
13,ChatGPT,R5,pharmacist,Relevance,5
13,ChatGPT,R5,pharmacist,Safety,1
13,ChatGPT,R5,pharmacist,Trust,5
13,ChatGPT,R6,nurse,Accuracy,4
13,ChatGPT,R6,nurse,Clarity,4
13,ChatGPT,R6,nurse,Comparison,3
13,ChatGPT,R6,nurse,Confidence,4
13,ChatGPT,R6,nurse,Relevance,4
13,ChatGPT,R6,nurse,Safety,1
13,ChatGPT,R6,nurse,Trust,4
13,ChatGPT,R7,pharmacist,Accuracy,5
13,ChatGPT,R7,pharmacist,Clarity,5
13,ChatGPT,R7,pharmacist,Comparison,5
13,ChatGPT,R7,pharmacist,Confidence,5
13,ChatGPT,R7,pharmacist,Relevance,5
13,ChatGPT,R7,pharmacist,Safety,1
13,ChatGPT,R7,pharmacist,Trust,5
13,ChatGPT,R8,physician,Accuracy,5
13,ChatGPT,R8,physician,Clarity,5
13,ChatGPT,R8,physician,Comparison,4
13,ChatGPT,R8,physician,Confidence,5
13,ChatGPT,R8,physician,Relevance,5
13,ChatGPT,R8,physician,Safety,1
13,ChatGPT,R8,physician,Trust,5
13,ChatICU,R1,physician,Accuracy,5
13,ChatICU,R1,physician,Clarity,5
13,ChatICU,R1,physician,Comparison,3
13,ChatICU,R1,physician,Confidence,4
13,ChatICU,R1,physician,Relevance,5
13,ChatICU,R1,physician,Safety,1
13,ChatICU,R1,physician,Trust,5
13,ChatICU,R2,nurse,Accuracy,4
13,ChatICU,R2,nurse,Clarity,4
13,ChatICU,R2,nurse,Comparison,4
13,ChatICU,R2,nurse,Confidence,4
13,ChatICU,R2,nurse,Relevance,4
13,ChatICU,R2,nurse,Safety,1
13,ChatICU,R2,nurse,Trust,4
13,ChatICU,R3,pharmacist,Accuracy,4
13,ChatICU,R3,pharmacist,Clarity,4
13,ChatICU,R3,pharmacist,Comparison,4
13,ChatICU,R3,pharmacist,Confidence,4
13,ChatICU,R3,pharmacist,Relevance,4
13,ChatICU,R3,pharmacist,Safety,1
13,ChatICU,R3,pharmacist,Trust,4
13,ChatICU,R4,pharmacist,Accuracy,5
13,ChatICU,R4,pharmacist,Clarity,5
13,ChatICU,R4,pharmacist,Comparison,4
13,ChatICU,R4,pharmacist,Confidence,4
13,ChatICU,R4,pharmacist,Relevance,5
13,ChatICU,R4,pharmacist,Safety,1
13,ChatICU,R4,pharmacist,Trust,5
13,ChatICU,R5,pharmacist,Accuracy,5
13,ChatICU,R5,pharmacist,Clarity,5
13,ChatICU,R5,pharmacist,Comparison,3
13,ChatICU,R5,pharmacist,Confidence,5
13,ChatICU,R5,pharmacist,Relevance,5
13,ChatICU,R5,pharmacist,Safety,1
13,ChatICU,R5,pharmacist,Trust,5
13,ChatICU,R6,nurse,Accuracy,4
13,ChatICU,R6,nurse,Clarity,4
13,ChatICU,R6,nurse,Comparison,3
13,ChatICU,R6,nurse,Confidence,4
13,ChatICU,R6,nurse,Relevance,4
13,ChatICU,R6,nurse,Safety,1
13,ChatICU,R6,nurse,Trust,4
13,ChatICU,R7,pharmacist,Accuracy,5
13,ChatICU,R7,pharmacist,Clarity,5
13,ChatICU,R7,pharmacist,Comparison,5
13,ChatICU,R7,pharmacist,Confidence,5
13,ChatICU,R7,pharmacist,Relevance,5
13,ChatICU,R7,pharmacist,Safety,1
13,ChatICU,R7,pharmacist,Trust,5
13,ChatICU,R8,physician,Accuracy,5
13,ChatICU,R8,physician,Clarity,5
13,ChatICU,R8,physician,Comparison,3
13,ChatICU,R8,physician,Confidence,5
13,ChatICU,R8,physician,Relevance,5
13,ChatICU,R8,physician,Safety,1
13,ChatICU,R8,physician,Trust,5
13,OpenEvidence,R1,physician,Accuracy,5
13,OpenEvidence,R1,physician,Clarity,5
13,OpenEvidence,R1,physician,Comparison,4
13,OpenEvidence,R1,physician,Confidence,4
13,OpenEvidence,R1,physician,Relevance,5
13,OpenEvidence,R1,physician,Safety,1
13,OpenEvidence,R1,physician,Trust,5
13,OpenEvidence,R2,nurse,Accuracy,4
13,OpenEvidence,R2,nurse,Clarity,4
13,OpenEvidence,R2,nurse,Comparison,3
13,OpenEvidence,R2,nurse,Confidence,4
13,OpenEvidence,R2,nurse,Relevance,4
13,OpenEvidence,R2,nurse,Safety,1
13,OpenEvidence,R2,nurse,Trust,4
13,OpenEvidence,R3,pharmacist,Accuracy,2
13,OpenEvidence,R3,pharmacist,Clarity,2
13,OpenEvidence,R3,pharmacist,Comparison,2
13,OpenEvidence,R3,pharmacist,Confidence,2
13,OpenEvidence,R3,pharmacist,Relevance,3
13,OpenEvidence,R3,pharmacist,Safety,1
13,OpenEvidence,R3,pharmacist,Trust,2
13,OpenEvidence,R4,pharmacist,Accuracy,5
13,OpenEvidence,R4,pharmacist,Clarity,5
13,OpenEvidence,R4,pharmacist,Comparison,4
13,OpenEvidence,R4,pharmacist,Confidence,4
13,OpenEvidence,R4,pharmacist,Relevance,5
13,OpenEvidence,R4,pharmacist,Safety,1
13,OpenEvidence,R4,pharmacist,Trust,5
13,OpenEvidence,R5,pharmacist,Accuracy,4
13,OpenEvidence,R5,pharmacist,Clarity,5
13,OpenEvidence,R5,pharmacist,Comparison,4
13,OpenEvidence,R5,pharmacist,Confidence,5
13,OpenEvidence,R5,pharmacist,Relevance,5
13,OpenEvidence,R5,pharmacist,Safety,0
13,OpenEvidence,R5,pharmacist,Trust,5
13,OpenEvidence,R6,nurse,Accuracy,5
13,OpenEvidence,R6,nurse,Clarity,5
13,OpenEvidence,R6,nurse,Comparison,4
13,OpenEvidence,R6,nurse,Confidence,4
13,OpenEvidence,R6,nurse,Relevance,5
13,OpenEvidence,R6,nurse,Safety,1
13,OpenEvidence,R6,nurse,Trust,5
13,OpenEvidence,R7,pharmacist,Accuracy,5
13,OpenEvidence,R7,pharmacist,Clarity,5
13,OpenEvidence,R7,pharmacist,Comparison,5
13,OpenEvidence,R7,pharmacist,Confidence,5
13,OpenEvidence,R7,pharmacist,Relevance,5
13,OpenEvidence,R7,pharmacist,Safety,1
13,OpenEvidence,R7,pharmacist,Trust,5
13,OpenEvidence,R8,physician,Accuracy,5
13,OpenEvidence,R8,physician,Clarity,5
13,OpenEvidence,R8,physician,Comparison,5
13,OpenEvidence,R8,physician,Confidence,5
13,OpenEvidence,R8,physician,Relevance,5
13,OpenEvidence,R8,physician,Safety,1
13,OpenEvidence,R8,physician,Trust,5
14,ChatGPT,R1,physician,Accuracy,5
14,ChatGPT,R1,physician,Clarity,5
14,ChatGPT,R1,physician,Comparison,2
14,ChatGPT,R1,physician,Confidence,4
14,ChatGPT,R1,physician,Relevance,5
14,ChatGPT,R1,physician,Safety,1
14,ChatGPT,R1,physician,Trust,3
14,ChatGPT,R2,nurse,Accuracy,3
14,ChatGPT,R2,nurse,Clarity,3
14,ChatGPT,R2,nurse,Comparison,3
14,ChatGPT,R2,nurse,Confidence,3
14,ChatGPT,R2,nurse,Relevance,3
14,ChatGPT,R2,nurse,Safety,0
14,ChatGPT,R2,nurse,Trust,2
14,ChatGPT,R3,pharmacist,Accuracy,2
14,ChatGPT,R3,pharmacist,Clarity,3
14,ChatGPT,R3,pharmacist,Comparison,2
14,ChatGPT,R3,pharmacist,Confidence,2
14,ChatGPT,R3,pharmacist,Relevance,3
14,ChatGPT,R3,pharmacist,Safety,1
14,ChatGPT,R3,pharmacist,Trust,3
14,ChatGPT,R4,pharmacist,Accuracy,2
14,ChatGPT,R4,pharmacist,Clarity,4
14,ChatGPT,R4,pharmacist,Comparison,2
14,ChatGPT,R4,pharmacist,Confidence,4
14,ChatGPT,R4,pharmacist,Relevance,3
14,ChatGPT,R4,pharmacist,Safety,0
14,ChatGPT,R4,pharmacist,Trust,2
14,ChatGPT,R5,pharmacist,Accuracy,3
14,ChatGPT,R5,pharmacist,Clarity,2
14,ChatGPT,R5,pharmacist,Comparison,2
14,ChatGPT,R5,pharmacist,Confidence,4
14,ChatGPT,R5,pharmacist,Relevance,4
14,ChatGPT,R5,pharmacist,Safety,0
14,ChatGPT,R5,pharmacist,Trust,2
14,ChatGPT,R6,nurse,Accuracy,3
14,ChatGPT,R6,nurse,Clarity,4
14,ChatGPT,R6,nurse,Comparison,3
14,ChatGPT,R6,nurse,Confidence,4
14,ChatGPT,R6,nurse,Relevance,4
14,ChatGPT,R6,nurse,Safety,0
14,ChatGPT,R6,nurse,Trust,3
14,ChatGPT,R7,pharmacist,Accuracy,3
14,ChatGPT,R7,pharmacist,Clarity,5
14,ChatGPT,R7,pharmacist,Comparison,3
14,ChatGPT,R7,pharmacist,Confidence,5
14,ChatGPT,R7,pharmacist,Relevance,5
14,ChatGPT,R7,pharmacist,Safety,1
14,ChatGPT,R7,pharmacist,Trust,5
14,ChatGPT,R8,physician,Accuracy,3
14,ChatGPT,R8,physician,Clarity,5
14,ChatGPT,R8,physician,Comparison,2
14,ChatGPT,R8,physician,Confidence,5
14,ChatGPT,R8,physician,Relevance,5
14,ChatGPT,R8,physician,Safety,1
14,ChatGPT,R8,physician,Trust,3
14,ChatICU,R1,physician,Accuracy,5
14,ChatICU,R1,physician,Clarity,5
14,ChatICU,R1,physician,Comparison,3
14,ChatICU,R1,physician,Confidence,4
14,ChatICU,R1,physician,Relevance,5
14,ChatICU,R1,physician,Safety,1
14,ChatICU,R1,physician,Trust,5
14,ChatICU,R2,nurse,Accuracy,4
14,ChatICU,R2,nurse,Clarity,5
14,ChatICU,R2,nurse,Comparison,5
14,ChatICU,R2,nurse,Confidence,5
14,ChatICU,R2,nurse,Relevance,5
14,ChatICU,R2,nurse,Safety,1
14,ChatICU,R2,nurse,Trust,5
14,ChatICU,R3,pharmacist,Accuracy,3
14,ChatICU,R3,pharmacist,Clarity,4
14,ChatICU,R3,pharmacist,Comparison,3
14,ChatICU,R3,pharmacist,Confidence,3
14,ChatICU,R3,pharmacist,Relevance,4
14,ChatICU,R3,pharmacist,Safety,1
14,ChatICU,R3,pharmacist,Trust,4
14,ChatICU,R4,pharmacist,Accuracy,5
14,ChatICU,R4,pharmacist,Clarity,5
14,ChatICU,R4,pharmacist,Comparison,4
14,ChatICU,R4,pharmacist,Confidence,4
14,ChatICU,R4,pharmacist,Relevance,5
14,ChatICU,R4,pharmacist,Safety,1
14,ChatICU,R4,pharmacist,Trust,5
14,ChatICU,R5,pharmacist,Accuracy,4
14,ChatICU,R5,pharmacist,Clarity,5
14,ChatICU,R5,pharmacist,Comparison,2
14,ChatICU,R5,pharmacist,Confidence,4
14,ChatICU,R5,pharmacist,Relevance,5
14,ChatICU,R5,pharmacist,Safety,1
14,ChatICU,R5,pharmacist,Trust,4
14,ChatICU,R6,nurse,Accuracy,5
14,ChatICU,R6,nurse,Clarity,5
14,ChatICU,R6,nurse,Comparison,4
14,ChatICU,R6,nurse,Confidence,5
14,ChatICU,R6,nurse,Relevance,5
14,ChatICU,R6,nurse,Safety,1
14,ChatICU,R6,nurse,Trust,5
14,ChatICU,R7,pharmacist,Accuracy,5
14,ChatICU,R7,pharmacist,Clarity,5
14,ChatICU,R7,pharmacist,Comparison,5
14,ChatICU,R7,pharmacist,Confidence,5
14,ChatICU,R7,pharmacist,Relevance,5
14,ChatICU,R7,pharmacist,Safety,1
14,ChatICU,R7,pharmacist,Trust,5
14,ChatICU,R8,physician,Accuracy,5
14,ChatICU,R8,physician,Clarity,5
14,ChatICU,R8,physician,Comparison,4
14,ChatICU,R8,physician,Confidence,5
14,ChatICU,R8,physician,Relevance,5
14,ChatICU,R8,physician,Safety,1
14,ChatICU,R8,physician,Trust,5
14,OpenEvidence,R1,physician,Accuracy,4
14,OpenEvidence,R1,physician,Clarity,5
14,OpenEvidence,R1,physician,Comparison,2
14,OpenEvidence,R1,physician,Confidence,4
14,OpenEvidence,R1,physician,Relevance,5
14,OpenEvidence,R1,physician,Safety,1
14,OpenEvidence,R1,physician,Trust,4
14,OpenEvidence,R2,nurse,Accuracy,2
14,OpenEvidence,R2,nurse,Clarity,3
14,OpenEvidence,R2,nurse,Comparison,2
14,OpenEvidence,R2,nurse,Confidence,4
14,OpenEvidence,R2,nurse,Relevance,2
14,OpenEvidence,R2,nurse,Safety,1
14,OpenEvidence,R2,nurse,Trust,3
14,OpenEvidence,R3,pharmacist,Accuracy,2
14,OpenEvidence,R3,pharmacist,Clarity,2
14,OpenEvidence,R3,pharmacist,Comparison,2
14,OpenEvidence,R3,pharmacist,Confidence,2
14,OpenEvidence,R3,pharmacist,Relevance,2
14,OpenEvidence,R3,pharmacist,Safety,1
14,OpenEvidence,R3,pharmacist,Trust,2
14,OpenEvidence,R4,pharmacist,Accuracy,2
14,OpenEvidence,R4,pharmacist,Clarity,4
14,OpenEvidence,R4,pharmacist,Comparison,2
14,OpenEvidence,R4,pharmacist,Confidence,4
14,OpenEvidence,R4,pharmacist,Relevance,3
14,OpenEvidence,R4,pharmacist,Safety,0
14,OpenEvidence,R4,pharmacist,Trust,1
14,OpenEvidence,R5,pharmacist,Accuracy,3
14,OpenEvidence,R5,pharmacist,Clarity,5
14,OpenEvidence,R5,pharmacist,Comparison,2
14,OpenEvidence,R5,pharmacist,Confidence,4
14,OpenEvidence,R5,pharmacist,Relevance,4
14,OpenEvidence,R5,pharmacist,Safety,0
14,OpenEvidence,R5,pharmacist,Trust,2
14,OpenEvidence,R6,nurse,Accuracy,3
14,OpenEvidence,R6,nurse,Clarity,4
14,OpenEvidence,R6,nurse,Comparison,3
14,OpenEvidence,R6,nurse,Confidence,4
14,OpenEvidence,R6,nurse,Relevance,3
14,OpenEvidence,R6,nurse,Safety,0
14,OpenEvidence,R6,nurse,Trust,4
14,OpenEvidence,R7,pharmacist,Accuracy,3
14,OpenEvidence,R7,pharmacist,Clarity,5
14,OpenEvidence,R7,pharmacist,Comparison,3
14,OpenEvidence,R7,pharmacist,Confidence,5
14,OpenEvidence,R7,pharmacist,Relevance,5
14,OpenEvidence,R7,pharmacist,Safety,1
14,OpenEvidence,R7,pharmacist,Trust,3
14,OpenEvidence,R8,physician,Accuracy,3
14,OpenEvidence,R8,physician,Clarity,5
14,OpenEvidence,R8,physician,Comparison,2
14,OpenEvidence,R8,physician,Confidence,5
14,OpenEvidence,R8,physician,Relevance,3
14,OpenEvidence,R8,physician,Safety,1
14,OpenEvidence,R8,physician,Trust,3
15,ChatGPT,R1,physician,Accuracy,4
15,ChatGPT,R1,physician,Clarity,4
15,ChatGPT,R1,physician,Comparison,2
15,ChatGPT,R1,physician,Confidence,5
15,ChatGPT,R1,physician,Relevance,4
15,ChatGPT,R1,physician,Safety,1
15,ChatGPT,R1,physician,Trust,4
15,ChatGPT,R2,nurse,Accuracy,5
15,ChatGPT,R2,nurse,Clarity,5
15,ChatGPT,R2,nurse,Comparison,4
15,ChatGPT,R2,nurse,Confidence,5
15,ChatGPT,R2,nurse,Relevance,5
15,ChatGPT,R2,nurse,Safety,1
15,ChatGPT,R2,nurse,Trust,5
15,ChatGPT,R3,pharmacist,Accuracy,4
15,ChatGPT,R3,pharmacist,Clarity,4
15,ChatGPT,R3,pharmacist,Comparison,3
15,ChatGPT,R3,pharmacist,Confidence,3
15,ChatGPT,R3,pharmacist,Relevance,4
15,ChatGPT,R3,pharmacist,Safety,1
15,ChatGPT,R3,pharmacist,Trust,4
15,ChatGPT,R4,pharmacist,Accuracy,5
15,ChatGPT,R4,pharmacist,Clarity,5
15,ChatGPT,R4,pharmacist,Comparison,4
15,ChatGPT,R4,pharmacist,Confidence,3
15,ChatGPT,R4,pharmacist,Relevance,5
15,ChatGPT,R4,pharmacist,Safety,1
15,ChatGPT,R4,pharmacist,Trust,5
15,ChatGPT,R5,pharmacist,Accuracy,5
15,ChatGPT,R5,pharmacist,Clarity,5
15,ChatGPT,R5,pharmacist,Comparison,4
15,ChatGPT,R5,pharmacist,Confidence,5
15,ChatGPT,R5,pharmacist,Relevance,5
15,ChatGPT,R5,pharmacist,Safety,1
15,ChatGPT,R5,pharmacist,Trust,5
15,ChatGPT,R6,nurse,Accuracy,4
15,ChatGPT,R6,nurse,Clarity,5
15,ChatGPT,R6,nurse,Comparison,4
15,ChatGPT,R6,nurse,Confidence,4
15,ChatGPT,R6,nurse,Relevance,5
15,ChatGPT,R6,nurse,Safety,1
15,ChatGPT,R6,nurse,Trust,5
15,ChatGPT,R7,pharmacist,Accuracy,4
15,ChatGPT,R7,pharmacist,Clarity,5
15,ChatGPT,R7,pharmacist,Comparison,4
15,ChatGPT,R7,pharmacist,Confidence,5
15,ChatGPT,R7,pharmacist,Relevance,5
15,ChatGPT,R7,pharmacist,Safety,1
15,ChatGPT,R7,pharmacist,Trust,5
15,ChatGPT,R8,physician,Accuracy,4
15,ChatGPT,R8,physician,Clarity,5
15,ChatGPT,R8,physician,Comparison,4
15,ChatGPT,R8,physician,Confidence,5
15,ChatGPT,R8,physician,Relevance,5
15,ChatGPT,R8,physician,Safety,1
15,ChatGPT,R8,physician,Trust,5
15,ChatICU,R1,physician,Accuracy,5
15,ChatICU,R1,physician,Clarity,5
15,ChatICU,R1,physician,Comparison,3
15,ChatICU,R1,physician,Confidence,5
15,ChatICU,R1,physician,Relevance,5
15,ChatICU,R1,physician,Safety,1
15,ChatICU,R1,physician,Trust,4
15,ChatICU,R2,nurse,Accuracy,4
15,ChatICU,R2,nurse,Clarity,4
15,ChatICU,R2,nurse,Comparison,4
15,ChatICU,R2,nurse,Confidence,4
15,ChatICU,R2,nurse,Relevance,5
15,ChatICU,R2,nurse,Safety,1
15,ChatICU,R2,nurse,Trust,5
15,ChatICU,R3,pharmacist,Accuracy,4
15,ChatICU,R3,pharmacist,Clarity,4
15,ChatICU,R3,pharmacist,Comparison,3
15,ChatICU,R3,pharmacist,Confidence,3
15,ChatICU,R3,pharmacist,Relevance,4
15,ChatICU,R3,pharmacist,Safety,1
15,ChatICU,R3,pharmacist,Trust,4
15,ChatICU,R4,pharmacist,Accuracy,5
15,ChatICU,R4,pharmacist,Clarity,3
15,ChatICU,R4,pharmacist,Comparison,4
15,ChatICU,R4,pharmacist,Confidence,3
15,ChatICU,R4,pharmacist,Relevance,5
15,ChatICU,R4,pharmacist,Safety,1
15,ChatICU,R4,pharmacist,Trust,5
15,ChatICU,R5,pharmacist,Accuracy,5
15,ChatICU,R5,pharmacist,Clarity,4
15,ChatICU,R5,pharmacist,Comparison,3
15,ChatICU,R5,pharmacist,Confidence,5
15,ChatICU,R5,pharmacist,Relevance,5
15,ChatICU,R5,pharmacist,Safety,1
15,ChatICU,R5,pharmacist,Trust,5
15,ChatICU,R6,nurse,Accuracy,3
15,ChatICU,R6,nurse,Clarity,4
15,ChatICU,R6,nurse,Comparison,2
15,ChatICU,R6,nurse,Confidence,4
15,ChatICU,R6,nurse,Relevance,3
15,ChatICU,R6,nurse,Safety,0
15,ChatICU,R6,nurse,Trust,3
15,ChatICU,R7,pharmacist,Accuracy,4
15,ChatICU,R7,pharmacist,Clarity,5
15,ChatICU,R7,pharmacist,Comparison,4
15,ChatICU,R7,pharmacist,Confidence,5
15,ChatICU,R7,pharmacist,Relevance,5
15,ChatICU,R7,pharmacist,Safety,1
15,ChatICU,R7,pharmacist,Trust,5
15,ChatICU,R8,physician,Accuracy,4
15,ChatICU,R8,physician,Clarity,5
15,ChatICU,R8,physician,Comparison,3
15,ChatICU,R8,physician,Confidence,5
15,ChatICU,R8,physician,Relevance,5
15,ChatICU,R8,physician,Safety,1
15,ChatICU,R8,physician,Trust,5
15,OpenEvidence,R1,physician,Accuracy,5
15,OpenEvidence,R1,physician,Clarity,5
15,OpenEvidence,R1,physician,Comparison,4
15,OpenEvidence,R1,physician,Confidence,5
15,OpenEvidence,R1,physician,Relevance,5
15,OpenEvidence,R1,physician,Safety,1
15,OpenEvidence,R1,physician,Trust,5
15,OpenEvidence,R2,nurse,Accuracy,4
15,OpenEvidence,R2,nurse,Clarity,4
15,OpenEvidence,R2,nurse,Comparison,4
15,OpenEvidence,R2,nurse,Confidence,4
15,OpenEvidence,R2,nurse,Relevance,3
15,OpenEvidence,R2,nurse,Safety,1
15,OpenEvidence,R2,nurse,Trust,4
15,OpenEvidence,R3,pharmacist,Accuracy,3
15,OpenEvidence,R3,pharmacist,Clarity,3
15,OpenEvidence,R3,pharmacist,Comparison,3
15,OpenEvidence,R3,pharmacist,Confidence,3
15,OpenEvidence,R3,pharmacist,Relevance,3
15,OpenEvidence,R3,pharmacist,Safety,1
15,OpenEvidence,R3,pharmacist,Trust,3
15,OpenEvidence,R4,pharmacist,Accuracy,4
15,OpenEvidence,R4,pharmacist,Clarity,4
15,OpenEvidence,R4,pharmacist,Comparison,3
15,OpenEvidence,R4,pharmacist,Confidence,3
15,OpenEvidence,R4,pharmacist,Relevance,3
15,OpenEvidence,R4,pharmacist,Safety,1
15,OpenEvidence,R4,pharmacist,Trust,4
15,OpenEvidence,R5,pharmacist,Accuracy,5
15,OpenEvidence,R5,pharmacist,Clarity,5
15,OpenEvidence,R5,pharmacist,Comparison,4
15,OpenEvidence,R5,pharmacist,Confidence,5
15,OpenEvidence,R5,pharmacist,Relevance,5
15,OpenEvidence,R5,pharmacist,Safety,1
15,OpenEvidence,R5,pharmacist,Trust,5
15,OpenEvidence,R6,nurse,Accuracy,4
15,OpenEvidence,R6,nurse,Clarity,4
15,OpenEvidence,R6,nurse,Comparison,4
15,OpenEvidence,R6,nurse,Confidence,4
15,OpenEvidence,R6,nurse,Relevance,4
15,OpenEvidence,R6,nurse,Safety,0
15,OpenEvidence,R6,nurse,Trust,3
15,OpenEvidence,R7,pharmacist,Accuracy,5
15,OpenEvidence,R7,pharmacist,Clarity,5
15,OpenEvidence,R7,pharmacist,Comparison,4
15,OpenEvidence,R7,pharmacist,Confidence,5
15,OpenEvidence,R7,pharmacist,Relevance,5
15,OpenEvidence,R7,pharmacist,Safety,1
15,OpenEvidence,R7,pharmacist,Trust,5
15,OpenEvidence,R8,physician,Accuracy,5
15,OpenEvidence,R8,physician,Clarity,5
15,OpenEvidence,R8,physician,Comparison,4
15,OpenEvidence,R8,physician,Confidence,5
15,OpenEvidence,R8,physician,Relevance,5
15,OpenEvidence,R8,physician,Safety,1
15,OpenEvidence,R8,physician,Trust,5
16,ChatGPT,R1,physician,Accuracy,5
16,ChatGPT,R1,physician,Clarity,4
16,ChatGPT,R1,physician,Comparison,2
16,ChatGPT,R1,physician,Confidence,4
16,ChatGPT,R1,physician,Relevance,5
16,ChatGPT,R1,physician,Safety,1
16,ChatGPT,R1,physician,Trust,4
